가맹점 영업일자,업종,고한읍 건수,사북읍 건수,정선군 건수,태백시 건수,영월군 건수,삼척시 건수
2025-03-27,일반음식점업,43,72,53,95,4,33
2025-03-27,휴게음식점업,1,12,3,1,2,4
2025-03-27,이ㆍ미용업,2,10,5,26,3,12
2025-03-27,실내 스크린 골프업,0,1,1,0,0,2
2025-03-27,당구장 운영업,5,0,0,0,0,0
2025-03-27,주유소·LPG충전소,0,0,0,0,0,1
2025-03-27,소매업,9,13,0,66,10,11
2025-03-27,커피전문점,6,5,3,10,0,2
2025-03-26,기타미용업,0,0,0,5,0,1
2025-03-26,목욕장업,0,0,0,1,0,0
2025-03-26,식품판매업,12,9,26,61,5,4
2025-03-26,슈퍼마켓,9,1,8,31,2,6
2025-03-26,휴게음식점업,1,11,0,4,0,0
2025-03-26,소매업,13,12,8,79,8,8
2025-03-26,이ㆍ미용업,4,3,17,32,8,7
2025-03-26,자동차 전문수리업,0,1,0,3,0,0
2025-03-26,커피전문점,3,2,8,11,0,2
2025-03-26,실내 스크린 골프업,0,2,1,0,0,2
2025-03-26,일반음식점업,46,87,88,90,9,14
2025-03-26,주유소·LPG충전소,0,0,0,0,0,1
2025-03-26,숙박업,20,8,16,3,0,0
2025-03-26,세탁업,0,3,0,7,2,0
2025-03-26,당구장 운영업,2,0,0,0,0,0
2025-03-25,커피전문점,6,3,5,1,0,6
2025-03-25,소매업,10,17,2,51,8,27
2025-03-25,기타미용업,0,2,0,3,0,2
2025-03-25,휴게음식점업,2,13,0,3,1,16
2025-03-25,세탁업,4,5,0,6,2,10
2025-03-25,슈퍼마켓,4,1,3,29,5,7
2025-03-25,숙박업,28,11,8,2,0,0
2025-03-25,실내 스크린 골프업,0,0,1,0,0,1
2025-03-25,식품판매업,9,10,13,45,12,7
2025-03-25,당구장 운영업,3,0,0,0,0,0
2025-03-25,주유소·LPG충전소,0,0,0,0,0,1
2025-03-25,일반음식점업,58,95,45,74,13,46
2025-03-25,자동차 전문수리업,0,0,0,3,0,4
2025-03-25,자동자 세차업,0,0,3,2,0,0
2025-03-25,이ㆍ미용업,2,9,0,22,8,14
2025-03-24,일반주점업,0,0,0,2,0,0
2025-03-24,휴게음식점업,6,15,3,6,1,0
2025-03-24,실내 스크린 골프업,0,0,1,0,0,1
2025-03-24,세탁업,0,1,0,13,0,0
2025-03-24,당구장 운영업,1,0,0,0,0,0
2025-03-24,주유소·LPG충전소,0,0,0,0,0,1
2025-03-24,일반음식점업,72,83,43,156,3,14
2025-03-24,슈퍼마켓,10,2,7,40,3,2
2025-03-24,커피전문점,1,1,1,4,0,2
2025-03-24,소매업,8,25,6,84,4,9
2025-03-24,자동자 세차업,0,0,5,0,0,0
2025-03-24,식품판매업,19,20,5,71,8,3
2025-03-24,숙박업,26,11,10,4,0,0
2025-03-24,이ㆍ미용업,7,6,5,33,0,7
2025-03-24,기타미용업,1,1,2,4,0,2
2025-03-23,세탁업,1,0,1,7,0,0
2025-03-23,기타미용업,2,2,3,3,0,0
2025-03-23,주유소·LPG충전소,0,0,0,0,0,2
2025-03-23,자동차 전문수리업,0,0,2,0,0,0
2025-03-23,일반음식점업,71,128,44,129,6,23
2025-03-23,자동자 세차업,0,0,1,6,0,0
2025-03-23,식품판매업,20,21,7,57,7,8
2025-03-23,슈퍼마켓,17,3,6,41,5,1
2025-03-23,실내 스크린 골프업,0,1,1,0,0,1
2025-03-23,숙박업,39,11,11,14,0,0
2025-03-23,이ㆍ미용업,0,4,1,44,0,2
2025-03-23,목욕장업,0,0,0,6,0,0
2025-03-23,휴게음식점업,8,14,0,13,0,0
2025-03-23,당구장 운영업,7,0,0,0,0,0
2025-03-23,소매업,7,28,6,86,5,8
2025-03-23,커피전문점,8,12,8,8,0,1
2025-03-22,이ㆍ미용업,2,4,2,43,0,15
2025-03-22,식품판매업,21,42,14,46,9,5
2025-03-22,일반주점업,0,0,0,2,0,0
2025-03-22,실내 스크린 골프업,0,2,0,0,0,0
2025-03-22,슈퍼마켓,19,5,9,37,6,3
2025-03-22,세탁업,0,0,5,14,0,11
2025-03-22,당구장 운영업,2,0,0,0,0,0
2025-03-22,휴게음식점업,6,17,0,6,0,12
2025-03-22,소매업,6,41,5,66,11,22
2025-03-22,커피전문점,10,24,12,8,0,3
2025-03-22,자동차 전문수리업,0,2,0,0,0,4
2025-03-22,기타미용업,0,0,3,4,0,0
2025-03-22,주유소·LPG충전소,0,0,0,0,0,1
2025-03-22,숙박업,44,15,16,0,0,0
2025-03-22,자동자 세차업,0,0,1,6,0,0
2025-03-22,목욕장업,0,0,0,4,0,0
2025-03-22,일반음식점업,109,165,51,96,5,63
2025-03-21,세탁업,3,4,0,21,0,0
2025-03-21,이ㆍ미용업,2,8,22,23,0,2
2025-03-21,목욕장업,0,0,0,4,0,0
2025-03-21,슈퍼마켓,13,0,7,46,6,0
2025-03-21,일반음식점업,77,136,84,107,8,21
2025-03-21,휴게음식점업,3,14,0,7,0,0
2025-03-21,자동차 전문수리업,0,0,0,2,0,0
2025-03-21,커피전문점,9,9,11,4,0,0
2025-03-21,식품판매업,18,30,14,64,8,7
2025-03-21,일반주점업,0,0,0,2,0,0
2025-03-21,기타미용업,1,3,0,2,0,0
2025-03-21,주유소·LPG충전소,0,0,0,0,0,1
2025-03-21,실내 스크린 골프업,0,0,0,0,0,1
2025-03-21,당구장 운영업,1,0,0,0,0,0
2025-03-21,소매업,14,41,10,71,4,16
2025-03-21,숙박업,34,10,25,2,0,0
2025-03-20,커피전문점,2,7,12,15,0,2
2025-03-20,자동차 전문수리업,0,0,0,4,0,0
2025-03-20,일반음식점업,61,121,102,76,21,16
2025-03-20,소매업,6,18,6,70,12,15
2025-03-20,기타미용업,1,0,0,0,0,0
2025-03-20,주유소·LPG충전소,0,0,0,0,0,1
2025-03-20,세탁업,3,5,6,4,2,0
2025-03-20,슈퍼마켓,20,1,8,40,13,3
2025-03-20,당구장 운영업,1,0,0,0,0,0
2025-03-20,목욕장업,0,0,0,4,0,0
2025-03-20,실내 스크린 골프업,0,1,0,0,0,2
2025-03-20,숙박업,33,10,18,0,0,0
2025-03-20,이ㆍ미용업,3,5,19,24,8,5
2025-03-20,휴게음식점업,2,11,0,7,0,0
2025-03-20,식품판매업,20,36,27,45,4,7
2025-03-19,소매업,11,16,28,66,12,14
2025-03-19,실내 스크린 골프업,1,1,2,0,0,1
2025-03-19,식품판매업,28,19,25,29,14,6
2025-03-19,숙박업,35,21,27,5,0,0
2025-03-19,일반음식점업,77,96,82,92,26,20
2025-03-19,목욕장업,0,0,0,2,0,0
2025-03-19,기타미용업,2,1,0,1,0,0
2025-03-19,슈퍼마켓,14,4,10,38,8,1
2025-03-19,일반주점업,0,0,0,2,0,0
2025-03-19,당구장 운영업,2,0,0,0,0,0
2025-03-19,커피전문점,1,3,5,7,0,2
2025-03-19,세탁업,1,1,5,8,2,0
2025-03-19,이ㆍ미용업,4,4,22,19,8,1
2025-03-19,자동차 전문수리업,0,2,2,0,0,0
2025-03-19,휴게음식점업,4,7,0,0,0,0
2025-03-18,목욕장업,0,0,0,4,0,0
2025-03-18,슈퍼마켓,20,1,9,46,6,5
2025-03-18,휴게음식점업,2,15,0,2,0,14
2025-03-18,자동자 세차업,0,0,0,2,0,0
2025-03-18,커피전문점,1,5,3,12,0,3
2025-03-18,숙박업,26,20,20,5,0,0
2025-03-18,자동차 전문수리업,0,1,0,3,0,0
2025-03-18,식품판매업,15,22,14,38,3,7
2025-03-18,당구장 운영업,1,0,0,0,0,0
2025-03-18,소매업,11,22,8,52,13,22
2025-03-18,기타미용업,0,2,3,6,0,0
2025-03-18,일반음식점업,62,97,59,60,25,36
2025-03-18,이ㆍ미용업,2,8,24,17,8,10
2025-03-18,세탁업,4,1,2,8,2,12
2025-03-17,식품판매업,37,36,22,58,13,8
2025-03-17,실내 스크린 골프업,0,1,6,0,0,1
2025-03-17,자동자 세차업,0,0,1,0,0,0
2025-03-17,소매업,8,22,13,55,10,14
2025-03-17,슈퍼마켓,17,4,7,33,9,2
2025-03-17,목욕장업,0,0,0,2,0,0
2025-03-17,자동차 전문수리업,0,4,0,2,1,0
2025-03-17,숙박업,46,32,20,7,0,0
2025-03-17,당구장 운영업,1,0,0,0,0,0
2025-03-17,일반음식점업,86,112,67,91,6,19
2025-03-17,커피전문점,5,4,1,8,0,1
2025-03-17,세탁업,3,4,2,15,0,0
2025-03-17,휴게음식점업,1,13,0,3,1,0
2025-03-17,기타미용업,2,0,0,0,0,0
2025-03-17,이ㆍ미용업,2,5,13,28,0,3
2025-03-16,식품판매업,34,37,22,27,12,3
2025-03-16,이ㆍ미용업,2,6,5,16,0,13
2025-03-16,일반음식점업,103,173,84,98,5,45
2025-03-16,목욕장업,0,0,0,2,0,0
2025-03-16,자동자 세차업,0,0,1,4,0,0
2025-03-16,숙박업,34,25,28,2,0,0
2025-03-16,휴게음식점업,7,13,1,3,0,8
2025-03-16,세탁업,0,0,4,1,0,0
2025-03-16,기타미용업,1,0,2,2,0,0
2025-03-16,소매업,15,24,20,66,10,13
2025-03-16,실내 스크린 골프업,0,0,5,0,0,1
2025-03-16,슈퍼마켓,29,3,11,44,10,7
2025-03-16,커피전문점,6,15,9,11,0,2
2025-03-16,주유소·LPG충전소,0,0,0,0,0,2
2025-03-16,당구장 운영업,3,1,0,0,0,0
2025-03-16,자동차 전문수리업,0,0,0,0,0,2
2025-03-15,식품판매업,30,55,23,60,10,4
2025-03-15,일반음식점업,105,204,111,104,4,16
2025-03-15,커피전문점,5,22,21,8,0,0
2025-03-15,기타미용업,1,0,0,6,0,2
2025-03-15,당구장 운영업,2,0,0,0,0,0
2025-03-15,주유소·LPG충전소,0,0,0,0,0,1
2025-03-15,슈퍼마켓,26,8,15,55,12,4
2025-03-15,목욕장업,0,0,0,2,0,0
2025-03-15,실내 스크린 골프업,0,1,0,0,0,1
2025-03-15,자동자 세차업,0,0,1,2,0,0
2025-03-15,세탁업,3,2,4,10,0,0
2025-03-15,숙박업,35,40,28,4,0,0
2025-03-15,자동차 전문수리업,0,0,0,4,0,0
2025-03-15,휴게음식점업,7,18,0,6,0,0
2025-03-15,일반주점업,0,0,0,2,0,0
2025-03-15,소매업,14,39,14,74,6,4
2025-03-15,이ㆍ미용업,5,5,18,21,0,7
2025-03-14,식품판매업,28,41,24,77,10,3
2025-03-14,이ㆍ미용업,8,9,21,24,0,5
2025-03-14,일반음식점업,93,172,78,143,2,12
2025-03-14,주유소·LPG충전소,0,0,0,0,0,2
2025-03-14,자동차 전문수리업,0,0,0,5,0,0
2025-03-14,자동자 세차업,0,0,1,1,0,0
2025-03-14,숙박업,41,47,41,6,0,0
2025-03-14,세탁업,1,4,0,19,0,0
2025-03-14,커피전문점,3,6,7,9,0,0
2025-03-14,기타미용업,1,1,4,2,0,1
2025-03-14,당구장 운영업,1,0,0,0,0,0
2025-03-14,소매업,10,24,12,103,6,9
2025-03-14,휴게음식점업,2,13,0,4,0,0
2025-03-14,일반주점업,0,0,0,2,0,0
2025-03-14,실내 스크린 골프업,0,2,0,0,0,1
2025-03-14,슈퍼마켓,30,21,15,45,11,6
2025-03-13,슈퍼마켓,24,8,14,44,16,7
2025-03-13,소매업,10,35,13,80,10,7
2025-03-13,당구장 운영업,2,1,0,0,0,0
2025-03-13,일반음식점업,103,142,95,104,24,21
2025-03-13,자동차 전문수리업,0,2,1,2,0,0
2025-03-13,숙박업,38,41,36,2,0,0
2025-03-13,식품판매업,45,45,33,72,13,4
2025-03-13,주유소·LPG충전소,0,0,0,0,0,2
2025-03-13,기타미용업,1,0,2,2,0,1
2025-03-13,자동자 세차업,0,0,1,4,0,0
2025-03-13,휴게음식점업,2,14,0,4,0,0
2025-03-13,실내 스크린 골프업,1,2,3,0,0,1
2025-03-13,목욕장업,0,8,0,2,0,0
2025-03-13,커피전문점,5,4,11,10,0,0
2025-03-13,이ㆍ미용업,7,2,16,38,8,7
2025-03-13,세탁업,5,1,4,16,2,0
2025-03-13,일반주점업,0,0,0,2,0,0
2025-03-12,휴게음식점업,1,13,0,2,0,8
2025-03-12,숙박업,34,49,24,0,0,0
2025-03-12,일반음식점업,112,160,55,118,5,54
2025-03-12,세탁업,2,2,1,16,0,8
2025-03-12,슈퍼마켓,26,13,20,52,5,6
2025-03-12,이ㆍ미용업,8,10,20,29,0,12
2025-03-12,식품판매업,46,56,16,68,15,0
2025-03-12,기타미용업,1,2,1,0,0,1
2025-03-12,커피전문점,3,9,8,17,0,4
2025-03-12,목욕장업,0,9,0,2,0,0
2025-03-12,일반주점업,0,0,0,2,0,0
2025-03-12,실내 스크린 골프업,0,1,1,0,0,2
2025-03-12,자동차 전문수리업,0,0,1,4,0,2
2025-03-12,당구장 운영업,1,1,0,0,0,0
2025-03-12,자동자 세차업,0,0,0,2,0,0
2025-03-12,소매업,9,24,16,100,9,25
2025-03-11,자동자 세차업,0,0,0,4,0,0
2025-03-11,당구장 운영업,1,1,0,0,0,0
2025-03-11,목욕장업,0,14,0,2,0,0
2025-03-11,일반주점업,0,0,0,2,0,0
2025-03-11,주유소·LPG충전소,0,0,0,1,0,2
2025-03-11,숙박업,32,54,34,8,0,0
2025-03-11,휴게음식점업,5,8,0,8,0,0
2025-03-11,실내 스크린 골프업,0,1,1,0,0,0
2025-03-11,이ㆍ미용업,8,6,2,54,9,4
2025-03-11,자동차 전문수리업,0,0,0,2,0,0
2025-03-11,일반음식점업,113,183,53,138,27,9
2025-03-11,소매업,10,28,6,96,13,6
2025-03-11,커피전문점,2,12,3,6,0,0
2025-03-11,슈퍼마켓,27,13,19,54,13,3
2025-03-11,기타미용업,1,2,1,4,0,1
2025-03-11,식품판매업,37,83,21,63,26,3
2025-03-11,세탁업,2,4,0,13,2,0
2025-03-10,소매업,5,26,4,86,2,31
2025-03-10,자동차 전문수리업,8,2,0,2,0,4
2025-03-10,식품판매업,27,95,11,78,28,7
2025-03-10,세탁업,2,2,0,13,0,12
2025-03-10,당구장 운영업,4,2,0,0,0,0
2025-03-10,숙박업,32,59,24,0,0,0
2025-03-10,휴게음식점업,2,13,0,4,0,12
2025-03-10,기타미용업,1,0,2,7,0,1
2025-03-10,일반주점업,0,0,0,4,0,0
2025-03-10,자동자 세차업,0,0,1,6,0,0
2025-03-10,이ㆍ미용업,7,10,3,22,0,17
2025-03-10,커피전문점,5,10,1,3,0,6
2025-03-10,실내 스크린 골프업,0,2,2,0,0,1
2025-03-10,일반음식점업,124,178,63,81,2,74
2025-03-10,목욕장업,0,11,0,2,0,0
2025-03-10,주유소·LPG충전소,0,0,1,9,0,1
2025-03-10,슈퍼마켓,61,14,15,60,11,8
2025-03-09,기타미용업,1,0,0,0,0,0
2025-03-09,실내 스크린 골프업,0,1,0,0,0,1
2025-03-09,자동자 세차업,0,0,3,0,0,0
2025-03-09,휴게음식점업,1,9,0,2,1,0
2025-03-09,이ㆍ미용업,1,0,13,29,0,3
2025-03-09,목욕장업,0,6,0,0,0,0
2025-03-09,숙박업,44,60,38,3,0,0
2025-03-09,식품판매업,41,93,33,75,25,6
2025-03-09,일반음식점업,154,269,115,135,8,24
2025-03-09,슈퍼마켓,51,15,27,98,13,5
2025-03-09,소매업,13,34,29,72,4,14
2025-03-09,당구장 운영업,1,2,0,0,0,0
2025-03-09,세탁업,0,0,4,8,0,0
2025-03-09,자동차 전문수리업,0,0,0,2,0,0
2025-03-09,주유소·LPG충전소,0,0,1,11,0,6
2025-03-09,커피전문점,5,7,11,10,0,1
2025-03-08,주유소·LPG충전소,0,0,6,16,0,5
2025-03-08,세탁업,2,1,7,12,0,0
2025-03-08,이ㆍ미용업,2,7,23,34,0,1
2025-03-08,목욕장업,0,18,0,0,0,0
2025-03-08,휴게음식점업,4,17,0,3,0,0
2025-03-08,식품판매업,35,102,36,71,21,11
2025-03-08,소매업,13,29,16,67,9,9
2025-03-08,슈퍼마켓,83,14,24,98,21,2
2025-03-08,실내 스크린 골프업,0,1,0,0,0,2
2025-03-08,당구장 운영업,2,2,0,0,0,0
2025-03-08,커피전문점,6,6,11,21,0,2
2025-03-08,자동차 전문수리업,0,0,1,4,0,0
2025-03-08,자동자 세차업,0,0,3,0,0,0
2025-03-08,숙박업,44,87,43,9,0,0
2025-03-08,일반음식점업,143,312,113,164,7,21
2025-03-08,기타미용업,2,2,0,1,0,0
2025-03-07,소매업,10,31,14,100,2,13
2025-03-07,목욕장업,0,25,0,0,0,0
2025-03-07,자동차 전문수리업,0,1,0,4,0,0
2025-03-07,기타미용업,1,0,2,2,0,0
2025-03-07,일반음식점업,152,276,100,125,11,22
2025-03-07,커피전문점,4,9,16,3,0,1
2025-03-07,실내 스크린 골프업,0,0,1,0,0,1
2025-03-07,식품판매업,54,89,43,90,15,5
2025-03-07,숙박업,54,95,42,9,0,0
2025-03-07,당구장 운영업,0,1,0,0,0,0
2025-03-07,이ㆍ미용업,10,11,22,33,0,4
2025-03-07,휴게음식점업,3,5,0,4,2,0
2025-03-07,주유소·LPG충전소,0,0,7,16,0,2
2025-03-07,세탁업,4,2,6,20,0,0
2025-03-07,슈퍼마켓,98,30,45,82,6,1
2025-03-06,일반음식점업,141,299,55,168,25,27
2025-03-06,커피전문점,2,10,11,12,0,2
2025-03-06,자동차 전문수리업,0,1,0,9,0,0
2025-03-06,숙박업,40,112,35,12,0,0
2025-03-06,이ㆍ미용업,4,11,5,55,14,6
2025-03-06,식품판매업,36,108,26,68,24,8
2025-03-06,슈퍼마켓,83,40,51,78,12,4
2025-03-06,소매업,12,31,12,85,8,18
2025-03-06,세탁업,3,1,3,29,4,0
2025-03-06,주유소·LPG충전소,0,0,1,13,0,6
2025-03-06,목욕장업,0,22,0,0,0,0
2025-03-06,자동자 세차업,0,0,1,0,0,0
2025-03-06,기타미용업,1,1,1,3,0,0
2025-03-06,당구장 운영업,4,1,0,0,0,0
2025-03-06,휴게음식점업,2,4,1,4,1,0
2025-03-06,일반주점업,0,0,0,4,0,0
2025-03-06,실내 스크린 골프업,0,0,0,0,0,2
2025-03-05,슈퍼마켓,109,51,35,52,18,1
2025-03-05,목욕장업,0,21,0,0,0,0
2025-03-05,실내 스크린 골프업,0,1,2,0,0,2
2025-03-05,이ㆍ미용업,2,7,13,49,11,4
2025-03-05,숙박업,49,111,38,6,0,0
2025-03-05,휴게음식점업,4,15,0,6,0,0
2025-03-05,자동자 세차업,0,0,1,0,0,0
2025-03-05,식품판매업,30,91,22,58,22,9
2025-03-05,소매업,6,32,10,89,5,16
2025-03-05,기타미용업,1,2,2,4,0,0
2025-03-05,일반음식점업,148,297,79,142,30,23
2025-03-05,세탁업,3,4,2,22,2,0
2025-03-05,당구장 운영업,7,2,0,0,0,0
2025-03-05,자동차 전문수리업,2,0,0,4,0,0
2025-03-05,커피전문점,5,4,17,2,0,1
2025-03-05,주유소·LPG충전소,0,0,7,11,0,2
2025-03-04,슈퍼마켓,105,45,54,37,20,6
2025-03-04,주유소·LPG충전소,0,0,9,14,0,4
2025-03-04,소매업,4,33,13,57,15,35
2025-03-04,당구장 운영업,2,1,0,0,0,0
2025-03-04,자동차 전문수리업,5,0,0,2,0,4
2025-03-04,숙박업,43,106,53,4,0,0
2025-03-04,목욕장업,0,16,0,0,0,0
2025-03-04,이ㆍ미용업,14,8,12,32,8,13
2025-03-04,실내 스크린 골프업,0,1,1,0,0,2
2025-03-04,휴게음식점업,4,9,0,0,0,13
2025-03-04,기타미용업,3,1,0,2,0,0
2025-03-04,일반음식점업,114,290,95,73,32,65
2025-03-04,세탁업,4,1,2,6,2,8
2025-03-04,커피전문점,5,6,9,6,0,3
2025-03-04,식품판매업,37,71,31,48,17,15
2025-03-03,슈퍼마켓,101,55,66,45,20,2
2025-03-03,세탁업,0,2,2,11,0,0
2025-03-03,실내 스크린 골프업,0,1,3,0,0,3
2025-03-03,주유소·LPG충전소,0,0,7,24,0,3
2025-03-03,숙박업,43,132,33,6,0,0
2025-03-03,커피전문점,12,20,4,6,0,0
2025-03-03,이ㆍ미용업,6,7,2,17,0,2
2025-03-03,휴게음식점업,4,5,0,4,0,0
2025-03-03,당구장 운영업,0,2,0,0,0,0
2025-03-03,소매업,4,51,14,39,8,19
2025-03-03,기타미용업,3,0,0,3,0,0
2025-03-03,일반음식점업,125,500,52,71,3,24
2025-03-03,식품판매업,22,88,14,27,30,11
2025-03-02,자동자 세차업,0,0,3,2,0,0
2025-03-02,일반주점업,0,0,0,2,0,0
2025-03-02,실내 스크린 골프업,0,1,0,0,0,2
2025-03-02,일반음식점업,264,739,110,135,4,34
2025-03-02,커피전문점,11,33,2,9,0,3
2025-03-02,숙박업,56,179,51,11,0,0
2025-03-02,소매업,7,35,18,94,8,19
2025-03-02,슈퍼마켓,156,170,98,105,34,9
2025-03-02,기타미용업,1,0,0,0,0,2
2025-03-02,주유소·LPG충전소,0,0,8,27,6,0
2025-03-02,휴게음식점업,3,20,2,8,0,0
2025-03-02,이ㆍ미용업,7,0,10,26,0,12
2025-03-02,당구장 운영업,6,4,0,0,0,0
2025-03-02,식품판매업,34,222,42,78,27,2
2025-03-02,세탁업,0,0,0,14,0,0
2025-03-02,목욕장업,0,18,0,5,0,0
2025-03-01,커피전문점,18,39,6,7,0,6
2025-03-01,자동자 세차업,0,0,0,2,0,0
2025-03-01,자동차 전문수리업,6,1,0,2,0,2
2025-03-01,슈퍼마켓,194,560,135,118,49,12
2025-03-01,이ㆍ미용업,11,11,30,34,0,19
2025-03-01,당구장 운영업,4,4,0,0,0,0
2025-03-01,주유소·LPG충전소,50,35,46,63,66,7
2025-03-01,목욕장업,0,10,0,6,0,0
2025-03-01,세탁업,0,6,4,15,0,4
2025-03-01,기타미용업,3,0,0,0,0,2
2025-03-01,실내 스크린 골프업,0,1,1,0,0,2
2025-03-01,일반음식점업,260,957,113,106,11,61
2025-03-01,숙박업,85,242,86,4,0,0
2025-03-01,소매업,10,94,21,85,17,26
2025-03-01,휴게음식점업,5,24,0,6,0,6
2025-03-01,식품판매업,65,218,26,94,47,6
2025-02-28,슈퍼마켓,9,2,4,17,4,4
2025-02-28,소매업,5,15,7,64,3,11
2025-02-28,커피전문점,15,1,3,4,0,1
2025-02-28,자동차 전문수리업,0,0,0,3,0,0
2025-02-28,숙박업,19,10,9,5,0,0
2025-02-28,당구장 운영업,2,0,0,0,0,0
2025-02-28,일반음식점업,70,87,46,106,5,19
2025-02-28,세탁업,1,0,0,13,0,0
2025-02-28,실내 스크린 골프업,0,0,0,0,0,1
2025-02-28,주유소·LPG충전소,0,0,0,0,0,1
2025-02-28,목욕장업,0,0,0,4,0,0
2025-02-28,이ㆍ미용업,2,7,5,40,0,7
2025-02-28,자동자 세차업,0,0,3,0,0,0
2025-02-28,휴게음식점업,3,4,1,2,0,2
2025-02-28,식품판매업,22,25,8,35,13,4
2025-02-28,기타미용업,1,0,3,3,0,1
2025-02-27,일반음식점업,53,83,76,83,3,42
2025-02-27,실내 스크린 골프업,0,0,3,0,0,2
2025-02-27,휴게음식점업,3,12,3,1,0,10
2025-02-27,자동자 세차업,0,0,1,0,0,0
2025-02-27,슈퍼마켓,11,6,13,21,1,5
2025-02-27,당구장 운영업,1,0,0,0,0,0
2025-02-27,자동차 전문수리업,0,0,1,1,0,4
2025-02-27,식품판매업,26,18,8,45,7,6
2025-02-27,숙박업,22,6,9,4,0,0
2025-02-27,세탁업,0,3,0,7,0,4
2025-02-27,목욕장업,0,0,0,2,0,0
2025-02-27,기타미용업,0,2,2,5,0,1
2025-02-27,커피전문점,4,5,1,2,0,2
2025-02-27,소매업,7,9,13,63,0,19
2025-02-27,주유소·LPG충전소,0,0,0,0,0,1
2025-02-27,이ㆍ미용업,5,2,14,30,0,9
2025-02-26,휴게음식점업,6,12,3,7,0,8
2025-02-26,목욕장업,0,0,0,2,0,0
2025-02-26,숙박업,16,17,7,0,0,0
2025-02-26,당구장 운영업,2,0,0,0,0,0
2025-02-26,이ㆍ미용업,3,2,23,34,7,13
2025-02-26,식품판매업,23,21,9,30,4,3
2025-02-26,소매업,9,15,15,60,5,23
2025-02-26,자동자 세차업,0,0,1,0,0,0
2025-02-26,슈퍼마켓,9,0,24,24,2,5
2025-02-26,커피전문점,6,2,5,11,0,5
2025-02-26,자동차 전문수리업,0,2,1,1,0,0
2025-02-26,기타미용업,0,2,5,4,0,1
2025-02-26,실내 스크린 골프업,1,1,1,0,0,0
2025-02-26,일반음식점업,75,93,70,100,18,39
2025-02-26,세탁업,1,4,5,9,2,8
2025-02-25,기타미용업,0,2,2,3,0,2
2025-02-25,커피전문점,1,9,8,6,0,1
2025-02-25,실내 스크린 골프업,0,0,1,0,0,1
2025-02-25,당구장 운영업,2,0,0,0,0,0
2025-02-25,일반음식점업,68,101,102,77,18,17
2025-02-25,이ㆍ미용업,2,11,27,22,9,6
2025-02-25,휴게음식점업,3,6,0,9,0,0
2025-02-25,숙박업,22,11,9,2,0,0
2025-02-25,주유소·LPG충전소,0,0,0,0,0,2
2025-02-25,소매업,8,19,16,49,5,7
2025-02-25,식품판매업,24,24,18,46,8,2
2025-02-25,목욕장업,0,0,0,4,0,0
2025-02-25,자동차 전문수리업,0,0,0,4,0,0
2025-02-25,슈퍼마켓,11,0,10,27,6,4
2025-02-25,세탁업,0,4,3,12,2,0
2025-02-24,자동차 전문수리업,0,1,1,1,0,0
2025-02-24,숙박업,29,10,9,1,0,0
2025-02-24,세탁업,3,1,4,9,2,0
2025-02-24,휴게음식점업,3,12,3,4,0,0
2025-02-24,목욕장업,0,0,0,4,0,0
2025-02-24,슈퍼마켓,13,3,14,22,7,2
2025-02-24,소매업,8,15,17,52,6,11
2025-02-24,실내 스크린 골프업,0,0,0,0,0,1
2025-02-24,식품판매업,25,20,32,42,10,2
2025-02-24,자동자 세차업,0,0,1,0,0,0
2025-02-24,커피전문점,8,5,6,3,0,3
2025-02-24,기타미용업,0,0,0,3,0,1
2025-02-24,일반음식점업,65,85,84,61,20,17
2025-02-24,당구장 운영업,0,1,0,0,0,0
2025-02-24,이ㆍ미용업,4,5,29,20,6,8
2025-02-23,숙박업,24,16,16,4,0,0
2025-02-23,기타미용업,2,0,1,5,0,0
2025-02-23,커피전문점,9,8,9,6,0,0
2025-02-23,이ㆍ미용업,0,1,1,40,0,4
2025-02-23,식품판매업,25,14,5,34,7,11
2025-02-23,일반주점업,0,0,0,4,0,0
2025-02-23,일반음식점업,115,100,78,159,2,20
2025-02-23,슈퍼마켓,12,2,14,44,6,1
2025-02-23,휴게음식점업,1,17,3,9,1,0
2025-02-23,당구장 운영업,3,3,0,0,0,0
2025-02-23,세탁업,0,0,0,6,0,0
2025-02-23,주유소·LPG충전소,0,0,0,0,0,3
2025-02-23,소매업,6,18,4,81,3,10
2025-02-22,커피전문점,5,12,9,7,0,4
2025-02-22,숙박업,36,9,17,2,0,0
2025-02-22,일반음식점업,126,132,64,104,5,74
2025-02-22,슈퍼마켓,20,3,18,40,8,5
2025-02-22,소매업,6,25,9,59,4,29
2025-02-22,이ㆍ미용업,3,4,1,23,0,11
2025-02-22,기타미용업,1,0,1,6,0,0
2025-02-22,주유소·LPG충전소,0,0,0,0,0,2
2025-02-22,자동차 전문수리업,0,0,0,0,0,2
2025-02-22,식품판매업,24,27,12,47,13,8
2025-02-22,세탁업,2,4,2,14,0,12
2025-02-22,자동자 세차업,0,0,1,0,0,0
2025-02-22,휴게음식점업,3,16,0,4,0,14
2025-02-22,당구장 운영업,2,2,0,0,0,0
2025-02-21,당구장 운영업,3,0,0,0,0,0
2025-02-21,실내 스크린 골프업,1,1,2,0,0,1
2025-02-21,기타미용업,1,0,7,4,0,0
2025-02-21,자동차 전문수리업,0,2,0,0,0,2
2025-02-21,주유소·LPG충전소,0,0,0,0,0,2
2025-02-21,휴게음식점업,10,9,0,2,1,4
